Outer Skerries Airport,Outer Skerries,United Kingdom,OUK,60.4252,-0.75
La Gomera Airport,La Gomera,Spain,GMZ,28.0296001434326,-17.214599609375
Sherbro International Airport,Bonthe,Sierra Leone,BTE,7.53242015838623,-12.5188999176025
Bo Airport,Bo,Sierra Leone,KBS,7.9443998336792,-11.7609996795654
Kenema Airport,Kenema,Sierra Leone,KEN,7.89129018783569,-11.1766004562378
Osvaldo Vieira International Airport,Bissau,Guinea-Bissau,OXB,11.8948001861572,-15.6536998748779
Smara Airport,Smara,Western Sahara,SMW,26.7318,-11.6847
Dakhla Airport,Dakhla,Western Sahara,VIL,23.7183,-15.932
Mogador Airport,Essadouira,Morocco,ESU,31.3974990845,-9.6816701889
Hassan I Airport,El Aaiún,Western Sahara,EUN,27.151699,-13.2192
Nador International Airport,El Aroui,Morocco,NDR,34.9888000488,-3.0282099247
Praia International Airport,"Praia, Santiago Island",Cape Verde,RAI,14.9245004653931,-23.4934997558594
São Filipe Airport,"Sao Filipe, Fogo Island",Cape Verde,SFL,14.8850002289,-24.4799995422
Baco Airport,Baco,Ethiopia,BCO,5.78287,36.562
Beica Airport,Beica,Ethiopia,BEI,9.38638973236084,34.521900177002
Combolcha Airport,Dessie,Ethiopia,DSE,11.0825004577637,39.7113990783691
Dembidollo Airport,Dembidollo,Ethiopia,DEM,8.55399990081787,34.8580017089844
Gode Airport,Gode,Ethiopia,GDE,5.93513011932,43.5786018372
Gore Airport,Gore,Ethiopia,GOR,8.1614,35.5529
Kabri Dehar Airport,Kabri Dehar,Ethiopia,ABK,6.734,44.252998
Mizan Teferi Airport,Mizan Teferi,Ethiopia,MTF,6.9571,35.5547
Tippi Airport,Tippi,Ethiopia,TIE,7.2024,35.415
Alula Airport,Alula,Somalia,ALU,11.9582,50.748
Bosaso Airport,Bosaso,Somalia,BSA,11.2753000259399,49.1493988037109
Aden Adde International Airport,Mogadishu,Somalia,MGQ,2.01444005966187,45.3046989440918
Galcaio Airport,Galcaio,Somalia,GLK,6.78082990646,47.45470047
Burao Airport,Burao,Somalia,BUO,9.5275,45.5549
El Arish International Airport,El Arish,Egypt,AAC,31.073299408,33.8358001709
Assiut International Airport,Asyut,Egypt,ATZ,27.0464992523,31.0119991302
Amboseli Airport,Amboseli National Park,Kenya,ASV,-2.64505004882812,37.253101348877
Lokichoggio Airport,Lokichoggio,Kenya,LKG,4.20412015914917,34.348201751709
Malindi Airport,Malindi,Kenya,MYD,-3.22931003570557,40.1016998291016
Nanyuki Airport,Nanyuki,Kenya,NYK,-0.06239889934659,37.0410079956055
Gardabya Airport,Sirt,Libya,SRX,31.0634994507,16.5949993134
Gamal Abdel Nasser Airport,Tobruk,Libya,TOB,31.861,23.907
Mitiga Airport,Tripoli,Libya,MJI,32.894100189209,13.2760000228882
La Abraq Airport,Al Bayda',Libya,LAQ,32.7887001037598,21.9643001556396
Atbara Airport,Atbara,Sudan,ATB,17.7103443145752,34.0570182800293
Nyala Airport,Nyala,Sudan,UYL,12.0535001754761,24.9561996459961
Port Sudan New International Airport,Port Sudan,Sudan,PZU,19.4335994720459,37.2341003417969
Bukoba Airport,Bukoba,Tanzania,BKZ,-1.332,31.8212
Kigoma Airport,Kigoma,Tanzania,TKQ,-4.8862,29.6709
Lindi Airport,Lindi,Tanzania,LDI,-9.85111,39.757801
Musoma Airport,Musoma,Tanzania,MUZ,-1.503,33.8021
Shinyanga Airport,Shinyanga,Tanzania,SHY,-3.6093,33.5035
Tabora Airport,Tabora,Tanzania,TBO,-5.0763897895813,32.8333015441895
Arua Airport,Arua,Uganda,RUA,3.04999995231628,30.9169998168945
Gulu Airport,Gulu,Uganda,ULU,2.80556011199951,32.271800994873
Diu Airport,Diu,India,DIU,20.7131004333496,70.9210968017578
Aberdeen Regional Airport,Aberdeen,United States,ABR,45.4491004943848,-98.4217987060547
Southwest Georgia Regional Airport,Albany,United States,ABY,31.5354995727539,-84.1945037841797
Athens Ben Epps Airport,Athens,United States,AHN,33.948600769043,-83.326301574707
Alamogordo White Sands Regional Airport,Alamogordo,United States,ALM,32.8399009705,-105.990997314
Waterloo Regional Airport,Waterloo,United States,ALO,42.5570983886719,-92.4002990722656
Walla Walla Regional Airport,Walla Walla,United States,ALW,46.09489822,-118.288002
Alpena County Regional Airport,Alpena,United States,APN,45.0780983,-83.56030273
Watertown Regional Airport,Watertown,United States,ATY,44.91400146,-97.15470123
Bradford Regional Airport,Bradford,United States,BFD,41.8031005859375,-78.6400985717773
Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,United States,BFF,41.87400055,-103.5960007
Raleigh County Memorial Airport,Beckley,United States,BKW,37.7873001099,-81.1241989136
Brunswick Golden Isles Airport,Brunswick,United States,BQK,31.2588005065918,-81.4664993286133
Southeast Iowa Regional Airport,Burlington,United States,BRL,40.7831993103027,-91.1255035400391
Jack Mc Namara Field Airport,Crescent City,United States,CEC,41.78020096,-124.2369995
Cape Girardeau Regional Airport,Cape Girardeau,United States,CGI,37.2252998352051,-89.57080078125
Chippewa County International Airport,Sault Ste Marie,United States,CIU,46.2508010864258,-84.4723968505859
North Central West Virginia Airport,Clarksburg,United States,CKB,39.2966003418,-80.2281036377
William R Fairchild International Airport,Port Angeles,United States,CLM,48.1202011108398,-123.5
Houghton County Memorial Airport,Hancock,United States,CMX,47.168399810791,-88.4890975952149
Dodge City Regional Airport,Dodge City,United States,DDC,37.7634010314941,-99.9655990600586
DuBois Regional Airport,Du Bois,United States,DUJ,41.17829895,-78.8986969
Chippewa Valley Regional Airport,Eau Claire,United States,EAU,44.8657989501953,-91.4842987060547
Elko Regional Airport,Elko,United States,EKO,40.8249015808106,-115.791999816895
New Bedford Regional Airport,New Bedford,United States,EWB,41.6761016845703,-70.956901550293
Fayetteville Regional Grannis Field,Fayetteville,United States,FAY,34.9911994934082,-78.8803024291992
Wokal Field Glasgow International Airport,Glasgow,United States,GGW,48.212502,-106.614998
Central Nebraska Regional Airport,Grand Island,United States,GRI,40.9674987792969,-98.3096008300781
Memorial Field,Hot Springs,United States,HOT,34.4780006408691,-93.0961990356445
Tri-State/Milton J. Ferguson Field,Huntington,United States,HTS,38.36669922,-82.55799866
Kili Airport,Kili Island,Marshall Islands,KIO,5.644515,169.119507
Kirksville Regional Airport,Kirksville,United States,IRK,40.0934982299805,-92.5448989868164
Jamestown Regional Airport,Jamestown,United States,JMS,46.92969894,-98.67819977
Laramie Regional Airport,Laramie,United States,LAR,41.3120994567871,-105.675003051758
Arnold Palmer Regional Airport,Latrobe,United States,LBE,40.27590179,-79.40480042
North Platte Regional Airport Lee Bird Field,North Platte,United States,LBF,41.12620163,-100.6839981
Lebanon Municipal Airport,Lebanon,United States,LEB,43.6260986328,-72.3041992188
Crater Lake-Klamath Regional Airport,Klamath Falls,United States,LMT,42.156101,-121.733002
Lancaster Airport,Lancaster,United States,LNS,40.1217002868652,-76.2960968017578
Lewistown Municipal Airport,Lewistown,United States,LWT,47.0493011474609,-109.467002868652
Lynchburg Regional Preston Glenn Field,Lynchburg,United States,LYH,37.3266983032227,-79.2004013061523
Muskegon County Airport,Muskegon,United States,MKG,43.16949844,-86.23819733
Frank Wiley Field,Miles City,United States,MLS,46.4280014038086,-105.886001586914
Northwest Alabama Regional Airport,Muscle Shoals,United States,MSL,34.74530029,-87.61019897
Southwest Oregon Regional Airport,North Bend,United States,OTH,43.4170989990234,-124.246002197266
Owensboro Daviess County Airport,Owensboro,United States,OWB,37.74010086,-87.16680145
Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,PIB,31.4671001434326,-89.3370971679687
Pocatello Regional Airport,Pocatello,United States,PIH,42.9098014831543,-112.596000671387
Pierre Regional Airport,Pierre,United States,PIR,44.38270187,-100.2860031
Pellston Regional Airport of Emmet County Airport,Pellston,United States,PLN,45.57089996,-84.79669952
Portsmouth International at Pease Airport,Portsmouth,United States,PSM,43.0778999329,-70.8233032227
Reading Regional Carl A Spaatz Field,Reading,United States,RDG,40.3785018920898,-75.965202331543
Rhinelander Oneida County Airport,Rhinelander,United States,RHI,45.6311988830566,-89.4674987792969
Southwest Wyoming Regional Airport,Rock Springs,United States,RKS,41.5942,-109.065001
Rutland - Southern Vermont Regional Airport,Rutland,United States,RUT,43.52939987,-72.94960022
San Luis County Regional Airport,San Luis Obispo,United States,SBP,35.2368011475,-120.641998291
Sheridan County Airport,Sheridan,United States,SHR,44.7691993713379,-106.980003356934
Adirondack Regional Airport,Saranac Lake,United States,SLK,44.3852996826172,-74.2061996459961
Salina Municipal Airport,Salina,United States,SLN,38.7910003662109,-97.6521987915039
Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,SMX,34.89889908,-120.4570007
Tupelo Regional Airport,Tupelo,United States,TUP,34.2681007385254,-88.7698974609375
Quincy Regional Baldwin Field,Quincy,United States,UIN,39.94269943,-91.19460297
Victoria Regional Airport,Victoria,United States,VCT,28.8526000976562,-96.9185028076172
Valdosta Regional Airport,Valdosta,United States,VLD,30.7824993133545,-83.2767028808594
Worland Municipal Airport,Worland,United States,WRL,43.9656982421875,-107.950996398926
Yakima Air Terminal McAllister Field,Yakima,United States,YKM,46.56819916,-120.5439987
Ercan International Airport,Nicosia,Cyprus,ECN,35.1547012329102,33.4961013793945
Logroño-Agoncillo Airport,Logroño-Agoncillo,Spain,RJL,42.4609534888,-2.32223510742
Île d'Yeu Airport,Île d'Yeu,France,IDY,46.7186012268066,-2.39110994338989
Angers-Loire Airport,Angers/Marcé,France,ANE,47.560299,-0.312222
La Môle Airport,La Môle,France,LTT,43.205399,6.482
Syros Airport,Syros Island,Greece,JSY,37.4227981567,24.9508991241
Pécs-Pogány Airport,Pécs-Pogány,Hungary,PEV,45.990898,18.240996
Győr-Pér International Airport,Győr,Hungary,\N,47.624401,17.813601
Sármellék International Airport,Sármellék,Hungary,SOB,46.686391,17.159084
Aosta Airport,Aosta,Italy,AOT,45.738499,7.36872
Salerno Costa d'Amalfi Airport,Salerno,Italy,QSR,40.620399,14.9113
Corvo Airport,Corvo,Portugal,CVU,39.671501,-31.1136
Banja Luka International Airport,Banja Luka,Bosnia and Herzegovina,BNX,44.9413986206055,17.2975006103516
Uşak Airport,Usak,Turkey,USQ,38.6814994812012,29.471700668335
Kars Airport,Kars,Turkey,KSY,40.562198638916,43.1150016784668
Şanlıurfa Airport,Sanliurfa,Turkey,SFQ,37.0942993164063,38.8470993041992
Kahramanmaraş Airport,Kahramanmaras,Turkey,KCM,37.5388259888,36.9535217285
Ağrı Airport,Agri,Turkey,AJI,39.654541015625,43.0259780883789
Adıyaman Airport,Adiyaman,Turkey,ADF,37.7313995361,38.4688987732
Süleyman Demirel International Airport,Isparta,Turkey,ISE,37.8554000854,30.3684005737
Balıkesir Körfez Airport,Balikesir Korfez,Turkey,EDO,39.554599762,27.0137996674
Samsun Çarşamba Airport,Samsun,Turkey,SZF,41.254501,36.567101
Žilina Airport,Žilina,Slovakia,ILZ,49.2314987183,18.6135005951
JAGS McCartney International Airport,Cockburn Town,Turks and Caicos Islands,GDT,21.4444999694824,-71.1423034667969
Middle Caicos Airport,Middle Caicos,Turks and Caicos Islands,MDS,21.82602,-71.8025
Salt Cay Airport,Salt Cay,Turks and Caicos Islands,SLX,21.3330001831,-71.1999969482
Samaná El Catey International Airport,Samana,Dominican Republic,AZS,19.2670001984,-69.7419967651
La Isabela International Airport,La Isabela,Dominican Republic,JBQ,18.5725002288818,-69.9856033325195
Puerto Barrios Airport,Puerto Barrios,Guatemala,PBR,15.7309,-88.583801
Quezaltenango Airport,Quezaltenango,Guatemala,AAZ,14.8656,-91.501999
Utirik Airport,Utirik Island,Marshall Islands,UTK,11.222,169.852005
Ahuas Airport,Ahuas,Honduras,AHS,15.4722,-84.352203
Puerto Lempira Airport,Puerto Lempira,Honduras,PEU,15.2622,-83.781197
Mili Island Airport,Mili Island,Marshall Islands,MIJ,6.08333,171.733002
Captain Rogelio Castillo National Airport,Celaya,Mexico,CYW,20.546,-100.887001
Ciudad Constitución Airport,Ciudad Constitución,Mexico,CUA,25.053800582886,-111.61499786377
Guerrero Negro Airport,Guerrero Negro,Mexico,GUB,28.0261,-114.024002
El Lencero Airport,Jalapa,Mexico,JAL,19.4750995636,-96.7975006104
Alonso Valderrama Airport,Chitré,Panama,CTD,7.98784017562866,-80.4096984863281
Enrique Adolfo Jimenez Airport,Colón,Panama,ONX,9.35663986206055,-79.8674011230469
Jaqué Airport,Jaqué,Panama,JQE,7.51777982711792,-78.1572036743164
Captain Ramon Xatruch Airport,La Palma,Panama,PLP,8.40666961669922,-78.1417007446289
Aerotortuguero Airport,Roxana,Costa Rica,TTQ,10.42,-83.6095
Barra del Colorado Airport,Pococi,Costa Rica,BCL,10.7686996459961,-83.5856018066406
Cabo Velas Airport,Nicoya,Costa Rica,\N,10.355699539185,-85.852897644043
Islita Airport,Nandayure,Costa Rica,PBP,9.85610961914063,-85.3707962036133
Puerto Jimenez Airport,Puerto Jimenez,Costa Rica,PJM,8.53332996368408,-83.3000030517578
Tobias Bolanos International Airport,San Jose,Costa Rica,SYQ,9.95705032348633,-84.1398010253906
(Duplicate) Playa Samara Airport,Playa Samara,Costa Rica,\N,9.87,-85.48
Jérémie Airport,Jeremie,Haiti,JEE,18.6630992889404,-74.1703033447266
Port-de-Paix Airport,Port-de-Paix,Haiti,PAX,19.9335994720459,-72.8486022949219
Cayo Coco Airport,Cayo Coco,Cuba,\N,22.5132007599,-78.5110015869
Alberto Delgado Airport,Trinidad,Cuba,TND,21.7882995605469,-79.997200012207
Congo Town Airport,Andros,Bahamas,COX,24.158701,-77.589798
Arthur's Town Airport,Arthur's Town,Bahamas,ATC,24.6294,-75.673797
New Bight Airport,Cat Island,Bahamas,TBI,24.3153,-75.452301
Colonel Hill Airport,Colonel Hill,Bahamas,CRI,22.7455997467,-74.1824035645
Nassau Paradise Island Airport,Nassau,Bahamas,PID,25.0830001831055,-77.3000030517578
Enua Airport,Atiu Island,Cook Islands,AIU,-19.9678001403809,-158.119003295898
Mangaia Island Airport,Mangaia Island,Cook Islands,MGS,-21.8959865570068,-157.906661987305
Manihiki Island Airport,Manihiki Island,Cook Islands,MHX,-10.3767004013062,-161.001998901367
Mauke Airport,Mauke Island,Cook Islands,MUK,-20.136100769043,-157.345001220703
Mitiaro Island Airport,Mitiaro Island,Cook Islands,MOI,-19.8425006866455,-157.703002929688
Tongareva Airport,Penrhyn Island,Cook Islands,PYE,-9.01436996459961,-158.032409667969
Cicia Airport,Cicia,Fiji,ICI,-17.7432994843,-179.341995239
Malolo Lailai Island Airport,Malolo Lailai Island,Fiji,PTF,-17.7779006958,177.197006226
Vunisea Airport,Vunisea,Fiji,KDV,-19.0580997467,178.156997681
Mana Island Airport,Mana Island,Fiji,MNF,-17.6730995178,177.098007202
Moala Airport,Moala,Fiji,MFJ,-18.5666999817,179.951004028
Ngau Airport,Ngau,Fiji,NGI,-18.1156005859,179.339996338
Lakeba Island Airport,Lakeba Island,Fiji,LKB,-18.1991996765,-178.817001343
Labasa Airport,Lambasa,Fiji,LBS,-16.4666996002197,179.339996337891
Matei Airport,Matei,Fiji,TVU,-16.6905994415,-179.876998901
Koro Island Airport,Koro Island,Fiji,KXF,-17.3458003998,179.42199707
Rotuma Airport,Rotuma,Fiji,RTA,-12.4825000762939,177.070999145508
Savusavu Airport,Savusavu,Fiji,SVU,-16.8027992249,179.341003418
Kaufana Airport,Eua Island,Tonga,EUA,-21.3782997131,-174.957992554
Lifuka Island Airport,Lifuka,Tonga,HPA,-19.7770004272461,-174.341003417969
Mata'aho Airport,"Angaha, Niuafo'ou Island",Tonga,NFO,-15.5707998276,-175.632995605
Kuini Lavenia Airport,Niuatoputapu,Tonga,NTT,-15.977297,-173.791089
Vanua Balavu Airport,Vanua Balavu,Fiji,VBV,-17.2689990997314,-178.975997924805
Niue International Airport,Alofi,Niue,IUE,-19.0790309906006,-169.925598144531
Pointe Vele Airport,Futuna Island,Wallis and Futuna,FUT,-14.3114004135,-178.065994263
Maota Airport,Savaii Island,Samoa,MXS,-13.7423000335693,-172.257995605469
Apataki Airport,Apataki,French Polynesia,APK,-15.5736,-146.414993
Ahe Airport,Ahe,French Polynesia,AHE,-14.4280996322632,-146.25700378418
Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,AUQ,-9.76879024506,-139.011001587
Ua Pou Airport,Ua Pou,French Polynesia,UAP,-9.35167,-140.078003
Ua Huka Airport,Ua Huka,French Polynesia,UAH,-8.93611,-139.552002
Mota Lava Airport,Ablow,Vanuatu,MTV,-13.6660003662,167.712005615
Sola Airport,Sola,Vanuatu,SLH,-13.8516998291,167.537002563
Torres Airstrip,Loh/Linua,Vanuatu,TOH,-13.3280000687,166.638000488
Siwo Airport,Sangafa,Vanuatu,EAE,-17.0902996063,168.343002319
Craig Cove Airport,Craig Cove,Vanuatu,CCV,-16.264999,167.923996
Longana Airport,Longana,Vanuatu,LOD,-15.3066997528,167.966995239
Sara Airport,Pentecost Island,Vanuatu,SSR,-15.4708003998,168.151992798
Tavie Airport,Paama Island,Vanuatu,PBJ,-16.438999176,168.257003784
Lamap Airport,Lamap,Vanuatu,LPM,-16.4611228,167.829253
Lamen Bay Airport,Lamen Bay,Vanuatu,LNB,-16.5841999054,168.158996582
Maewo-Naone Airport,Maewo Island,Vanuatu,MWF,-15,168.082992554
Lonorore Airport,Lonorore,Vanuatu,LNE,-15.8655996323,168.17199707
Norsup Airport,Norsup,Vanuatu,NUS,-16.0797,167.401001
Gaua Island Airport,Gaua Island,Vanuatu,ZGU,-14.2180995941,167.587005615
Redcliffe Airport,Redcliffe,Vanuatu,RCL,-15.4720001221,167.835006714
Santo Pekoa International Airport,Santo,Vanuatu,SON,-15.5050001144,167.220001221
Tongoa Airport,Tongoa Island,Vanuatu,TGH,-16.8910999298,168.550994873
Uléi Airport,Ambryn Island,Vanuatu,ULB,-16.3297,168.3011
Valesdir Airport,Valesdir,Vanuatu,VLS,-16.7961006165,168.177001953
Southwest Bay Airport,Malekula Island,Vanuatu,SWJ,-16.4864,167.4472
North West Santo Airport,Olpoi,Vanuatu,OLJ,-14.8816995621,166.557998657
Aneityum Airport,Anelghowhat,Vanuatu,AUY,-20.2492008209,169.770996094
Aniwa Airport,Aniwa,Vanuatu,AWD,-19.2346,169.6009
Dillon's Bay Airport,Dillon's Bay,Vanuatu,DLY,-18.7693996429,169.00100708
Futuna Airport,Futuna Island,Vanuatu,FTA,-19.5163993835,170.231994629
Ipota Airport,Ipota,Vanuatu,IPA,-18.856389,169.283333
Tiga Airport,Tiga,New Caledonia,TGJ,-21.0960998535156,167.804000854492
Île Art - Waala Airport,Waala,New Caledonia,BMY,-19.7206001281738,163.660995483398
Île des Pins Airport,Île des Pins,New Caledonia,ILP,-22.5888996124268,167.455993652344
Fayzabad Airport,Faizabad,Afghanistan,FBD,37.121101,70.518097
Dawadmi Domestic Airport,Dawadmi,Saudi Arabia,\N,24.5,44.4000015258789
Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,AJF,29.7851009368896,40.0999984741211
Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,WAE,20.5042991638,45.1996002197
Khoram Abad Airport,Khorram Abad,Iran,KHD,33.4353981018066,48.282901763916
Bam Airport,Bam,Iran,BXR,29.0841999053955,58.4500007629395
Rafsanjan Airport,Rafsanjan,Iran,RJN,30.297700881958,56.0511016845703
Bojnord Airport,Bojnourd,Iran,BJB,37.4930000305176,57.3082008361816
Sabzevar National Airport,Sabzevar,Iran,AFZ,36.168098449707,57.5951995849609
Noshahr Airport,Noshahr,Iran,NSH,36.6632995605469,51.4646987915039
Dasht-e Naz Airport,Dasht-e-naz,Iran,SRY,36.635799408,53.1935997009
Lar Airport,Lar,Iran,LRR,27.6746997833,54.3833007812
Ardabil Airport,Ardabil,Iran,ADU,38.3256988525,48.4244003296
Urmia Airport,Uromiyeh,Iran,OMH,37.6680984497,45.0686988831
Al Ain International Airport,Al Ain,United Arab Emirates,AAN,24.2616996765137,55.6091995239258
Bannu Airport,Bannu,Pakistan,BNP,32.9729,70.527901
Bahawalpur Airport,Bahawalpur,Pakistan,BHV,29.3481006622314,71.7180023193359
Chitral Airport,Chitral,Pakistan,CJL,35.8866004943848,71.8005981445313
Dalbandin Airport,Dalbandin,Pakistan,DBA,28.8782997131,64.3998031616
Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,DEA,29.9610004425049,70.4859008789063
Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,DSK,31.9094009399414,70.896598815918
Jiwani Airport,Jiwani,Pakistan,JIW,25.0678005219,61.8054008484
Hyderabad Airport,Hyderabad,Pakistan,HDD,25.3181,68.366096
Khuzdar Airport,Khuzdar,Pakistan,KDD,27.790599823,66.6473007202
Ormara Airport,Ormara Raik,Pakistan,ORW,25.2747001648,64.5859985352
Parachinar Airport,Parachinar,Pakistan,PAJ,33.9020996094,70.0716018677
Skardu Airport,Skardu,Pakistan,KDU,35.3354988098145,75.536003112793
Sehwan Sharif Airport,Sehwan Sharif,Pakistan,SYW,26.4731006622314,67.7172012329102
Turbat International Airport,Turbat,Pakistan,TUK,25.986400604248,63.030200958252
Sulaymaniyah International Airport,Sulaymaniyah,Iraq,ISU,35.5617485046,45.3167381287
Kamishly Airport,Kamishly,Syria,KAC,37.0205993652344,41.1913986206055
Sayun International Airport,Sayun Intl,Yemen,GXF,15.9660997391,48.7882995605
Adak Airport,Adak Island,United States,ADK,51.8779983520508,-176.64599609375
Gustavus Airport,Gustavus,United States,GST,58.4253006,-135.7070007
Skagway Airport,Skagway,United States,SGY,59.4600982666016,-135.315994262695
Holy Cross Airport,Holy Cross,United States,HCR,62.1883010864258,-159.774993896484
Haines Airport,Haines,United States,HNS,59.2438011169434,-135.524002075195
Kalskag Airport,Kalskag,United States,KLG,61.5363006591797,-160.341003417969
McGrath Airport,Mcgrath,United States,MCG,62.95289993,-155.6060028
Mountain Village Airport,Mountain Village,United States,MOU,62.095401763916,-163.682006835938
Aniak Airport,Aniak,United States,ANI,61.581600189209,-159.542999267578
Chevak Airport,Chevak,United States,VAK,61.5409,-165.6005
Wrangell Airport,Wrangell,United States,WRG,56.48429871,-132.3699951
Balimo Airport,Balimo,Papua New Guinea,OPU,-8.05000019073,142.932998657
Baimuru Airport,Baimuru,Papua New Guinea,VMU,-7.49686002731,144.819900513
Kalaupapa Airport,Molokai,United States,LUP,21.21100044,-156.973999
Eniwetok Airport,Eniwetok Atoll,Marshall Islands,ENT,11.3407001495361,162.328002929688
Matsu Nangan Airport,Matsu Islands,Taiwan,LZN,26.1598,119.958
Hengchun Airport,Hengchun,Taiwan,HCN,22.0410995483398,120.730003356934
Matsu Beigan Airport,Matsu Islands,Taiwan,MFK,26.224199,120.002998
Kushiro Airport,Kushiro,Japan,KUH,43.0410003662,144.192993164
Okadama Airport,Sapporo,Japan,OKD,43.117447,141.38134
Saga Airport,Saga,Japan,HSG,33.1497001648,130.302001953
Nagoya Airport,Nagoya,Japan,NKM,35.2550010681152,136.92399597168
Iwami Airport,Iwami,Japan,IWJ,34.676399231,131.789993286
Fukushima Airport,Fukushima,Japan,FKS,37.2274017333984,140.430999755859
Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,40.1918983459,140.371002197
Shonai Airport,Shonai,Japan,SYO,38.8121986389,139.787002563
Miyakejima Airport,Miyakejima,Japan,MYE,34.073600769,139.559997559
Kunsan Air Base,Kunsan,South Korea,KUV,35.9038009643555,126.615997314453
Mokpo Heliport,Mokpo,South Korea,MPK,34.7588996887,126.379997253
Wonju/Hoengseong Air Base (K-38/K-46),Wonju,South Korea,WJU,37.441201,127.963858
Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,38.061298,128.669006
Sacheon Air Base/Airport,Sacheon,South Korea,HIN,35.088591,128.071747
Cheongju International Airport/Cheongju Air Base (K-59/G-513),Chongju,South Korea,CJJ,36.717008,127.498741
Subic Bay International Airport,Olongapo City,Philippines,SFS,14.7944002151489,120.271003723145
Cuyo Airport,Cuyo,Philippines,CYU,10.858099937439,121.069000244141
Rajah Buayan Air Base,General Santos City,Philippines,\N,6.10644006729,125.23500061
Camiguin Airport,Camiguin,Philippines,CGM,9.25352001190186,124.707000732422
Jolo Airport,Jolo,Philippines,JOL,6.05366992950439,121.011001586914
Sanga Sanga Airport,Sanga Sanga,Philippines,TWT,5.046991,119.742996
Surigao Airport,Sangley Point,Philippines,SUG,9.75583832563,125.480947495
Tandag Airport,Tandag,Philippines,TDG,9.07211017608643,126.170997619629
Naga Airport,Naga,Philippines,WNP,13.5848999023438,123.269996643066
Basco Airport,Basco,Philippines,BSO,20.4513,121.980003
San Fernando Airport,San Fernando,Philippines,SFE,16.5956001281738,120.303001403809
Tuguegarao Airport,Tuguegarao,Philippines,TUG,17.6433676823,121.733150482
Virac Airport,Virac,Philippines,VRC,13.5763998031616,124.206001281738
Calbayog Airport,Calbayog City,Philippines,CYP,12.072699546814,124.544998168945
Catarman National Airport,Catarman,Philippines,CRM,12.5024003982544,124.636001586914
Moises R. Espinosa Airport,Masbate,Philippines,MBT,12.369682,123.630095
Roxas Airport,Roxas City,Philippines,RXS,11.5977001190186,122.751998901367
General Enrique Mosconi Airport,Tartagal,Argentina,TTG,-22.619600296,-63.7937011719
Las Heras Airport,Las Heras,Argentina,LHS,-46.5382995605,-68.9653015137
Antoine de Saint Exupéry Airport,San Antonio Oeste,Argentina,OES,-40.7512,-65.0343
Lago Argentino Airport,El Calafate,Argentina,ING,-50.336102,-72.248596
Gobernador Gregores Airport,Gobernador Gregores,Argentina,GGS,-48.7831,-70.150002
Santa Teresita Airport,Santa Teresita,Argentina,SST,-36.5423,-56.7218
Necochea Airport,Necochea,Argentina,NEC,-38.4831,-58.8172
Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,-7.21895980835,-39.2700996399
Coronel Horácio de Mattos Airport,Lençóis,Brazil,LEC,-12.4822998047,-41.2770004272
Macaé Airport,Macaé,Brazil,MEA,-22.343000412,-41.7659988403
Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,MII,-22.1968994141,-49.926399231
Vitória da Conquista Airport,Vitória Da Conquista,Brazil,VDC,-14.8627996445,-40.8630981445
Santa Maria Airport,Santa Maria,Brazil,RIA,-29.711399,-53.688202
Toledo Airport,Toledo,Brazil,TOW,-24.6863,-53.697498
Ricardo García Posada Airport,El Salvador,Chile,ESR,-26.3111000061035,-69.7651977539063
Pucón Airport,Pucon,Chile,ZPC,-39.2928009033203,-71.915901184082
Sorocaba Airport,Sorocaba,Brazil,SOD,-23.478001,-47.490002
San Cristóbal Airport,San Cristóbal,Ecuador,SCY,-0.910206,-89.617401
Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH,-3.99589,-79.371902
General Rivadeneira Airport,Esmeraldas,Ecuador,ESM,0.978519022464752,-79.6266021728516
Port Stanley Airport,Stanley,Falkland Islands,PSY,-51.685699462891,-57.777599334717
Santa Ana Airport,Cartago,Colombia,CRC,4.75818,-75.9557
La Jagua Airport,Garzón,Colombia,\N,2.1464,-75.6944
Caucaya Airport,Puerto Leguízamo,Colombia,LQM,-0.182278,-74.7708
La Pedrera Airport,La Pedrera,Colombia,LPD,-1.32861,-69.5797
Reyes Murillo Airport,Nuquí,Colombia,NQU,5.6964,-77.2806
Obando Airport,Puerto Inírida,Colombia,PDA,3.85353,-67.9062
El Yopal Airport,Yopal,Colombia,EYP,5.31911,-72.384
Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,GYA,-10.820599556,-65.3455963135
Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,PUR,-11.107663,-67.551155
